,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year
105,DEU,Europe,Germany,2022-04-15,23477747,150681,127684.429,139677,196,159.143,281609.596,1807.38,1531.542,1675.39,2.351,1.909,0.78,1793,21.507,NA,NA,1352,16.217,9128,109.488,NA,NA,NA,NA,180181,2.16,NA,NA,tests performed,179655688,64634544,63193468,54117528,6346,66699,215.49,77.53,75.8,64.91,800,2003,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
106,DEU,Europe,Germany,2022-04-16,23538586,60839,115969.429,139753,76,144.571,282339.345,729.748,1391.024,1676.302,0.912,1.734,0.82,1742,20.895,NA,NA,1366,16.385,8242,98.861,NA,NA,NA,NA,171692,2.058,NA,NA,tests performed,179662848,64635030,63194558,54123101,7160,62938,215.5,77.53,75.8,64.92,755,1849,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
107,DEU,Europe,Germany,2022-04-17,23590498,51912,112513.143,139815,62,140.857,282962.016,622.671,1349.566,1677.045,0.744,1.69,0.85,1766,21.183,NA,NA,1306,15.665,8080,96.918,125019114,NA,1498.876,NA,163203,1.957,0.543,1.8,tests performed,179664808,64635253,63194843,54124549,1960,61615,215.5,77.53,75.8,64.92,739,1802,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,90764.31,4.05,8.64,1088.6948,2022
108,DEU,Europe,Germany,2022-04-18,23624673,34175,111289.286,139867,52,140.286,283371.936,409.92,1334.887,1677.669,0.624,1.683,0.89,1764,21.159,NA,NA,1263,15.149,7926,95.07,NA,NA,NA,NA,161752,1.939,NA,NA,tests performed,179667613,64635426,63195204,54126816,2805,52869,215.51,77.53,75.8,64.92,634,1550,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
109,DEU,Europe,Germany,2022-04-19,23661609,36936,96508.571,139929,62,118.429,283814.974,443.038,1157.596,1678.413,0.744,1.421,0.98,1803,21.627,NA,NA,1226,14.706,6627,79.489,NA,NA,NA,NA,160300,1.922,NA,NA,tests performed,179742834,64639934,63199997,54192657,75221,46553,215.6,77.53,75.81,65,558,1830,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
110,DEU,Europe,Germany,2022-04-20,23820165,158556,93127.143,140149,220,121.143,285716.813,1901.839,1117.036,1681.052,2.639,1.453,1,1734,20.799,NA,NA,1174,14.082,6921,83.016,NA,NA,NA,NA,158849,1.904,NA,NA,tests performed,179835245,64642050,63204958,54277943,92411,41646,215.71,77.54,75.81,65.11,500,1507,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
111,DEU,Europe,Germany,2022-04-21,23999598,179433,96076,140331,182,121.429,287869.066,2152.253,1152.407,1683.235,2.183,1.457,1.01,1646,19.743,NA,NA,1176,14.106,7135,85.583,NA,NA,NA,NA,157397,1.887,NA,NA,tests performed,179939501,64644181,63210552,54374419,104256,41451,215.83,77.54,75.82,65.22,497,1421,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
112,DEU,Europe,Germany,2022-04-22,24155314,155716,96795.286,140480,149,114.714,289736.84,1867.774,1161.035,1685.022,1.787,1.376,1,1613,19.348,NA,NA,1218,14.61,7075,84.863,NA,NA,NA,NA,155946,1.87,NA,NA,tests performed,180024757,64646604,63216760,54450977,85256,52724,215.94,77.54,75.83,65.31,632,1723,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
113,DEU,Europe,Germany,2022-04-23,24274776,119462,105170,140593,113,120,291169.756,1432.916,1261.487,1686.377,1.355,1.439,0.98,1614,19.36,NA,NA,1166,13.986,7702,92.384,NA,NA,NA,NA,154494,1.852,NA,NA,tests performed,180045189,64647768,63219634,54467335,20432,54620,215.96,77.54,75.83,65.33,655,1820,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
114,DEU,Europe,Germany,2022-04-24,24329203,54427,105529.286,140643,50,118.286,291822.594,652.838,1265.797,1686.977,0.6,1.419,0.96,1571,18.844,NA,NA,1175,14.094,7667,91.964,126090412,NA,1511.72,NA,153043,1.835,0.503,2,tests performed,180051757,64648145,63220431,54472724,6568,55278,215.97,77.54,75.83,65.34,663,1842,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,92123.11,4.08,7.46,1104.9933,2022
115,DEU,Europe,Germany,2022-04-25,24356196,26993,104503.286,140667,24,114.286,292146.369,323.774,1253.49,1687.265,0.288,1.371,0.95,1576,18.904,NA,NA,1165,13.974,7692,92.264,NA,NA,NA,NA,153492,1.84,NA,NA,tests performed,180105820,64650089,63224617,54520614,54063,62601,216.03,77.55,75.84,65.4,751,2095,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
116,DEU,Europe,Germany,2022-04-26,24475049,118853,116205.714,140841,174,130.286,293571.98,1425.611,1393.858,1689.352,2.087,1.563,0.9,1519,18.22,NA,NA,1131,13.566,8667,103.958,NA,NA,NA,NA,153942,1.846,NA,NA,tests performed,180222796,64655088,63233069,54624111,116976,68566,216.17,77.55,75.85,65.52,822,2165,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
117,DEU,Europe,Germany,2022-04-27,24614459,139410,113470.571,140971,130,117.429,295244.167,1672.187,1361.051,1690.911,1.559,1.409,0.88,1445,17.332,NA,NA,1102,13.218,7861,94.291,NA,NA,NA,NA,154391,1.851,NA,NA,tests performed,180342633,64657650,63239114,54735280,119837,72484,216.32,77.56,75.85,65.65,869,2229,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
118,DEU,Europe,Germany,2022-04-28,24730157,115698,104365.571,141100,129,109.857,296631.935,1387.768,1251.838,1692.459,1.547,1.318,0.87,1406,16.865,NA,NA,1092,13.098,7277,87.286,NA,NA,NA,NA,154841,1.856,NA,NA,tests performed,180465188,64660201,63245364,54849006,122555,75098,216.46,77.56,75.86,65.79,901,2289,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
119,DEU,Europe,Germany,2022-04-29,24824902,94745,95655.429,141212,112,104.571,297768.378,1136.442,1147.363,1693.802,1.343,1.254,0.86,1380,16.553,NA,NA,1040,12.475,6884,82.572,NA,NA,NA,NA,155290,1.862,NA,NA,tests performed,180568599,64667764,63255774,54934394,103411,77692,216.59,77.57,75.87,65.89,932,3023,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
120,DEU,Europe,Germany,2022-04-30,24903243,78341,89781,141292,80,99.857,298708.058,939.68,1076.9,1694.762,0.96,1.198,0.85,1354,16.241,NA,NA,1045,12.535,6611,79.297,NA,NA,NA,NA,155740,1.867,NA,NA,tests performed,180589838,64668936,63258598,54951610,21239,77807,216.61,77.57,75.88,65.91,933,3024,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
121,DEU,Europe,Germany,2022-05-01,24937268,34025,86866.429,141327,35,97.714,299116.179,408.121,1041.941,1695.181,0.42,1.172,0.83,1337,16.037,NA,NA,1044,12.523,6501,77.978,127183738,NA,1524.828,NA,156189,1.873,0.414,2.4,tests performed,180594234,64669194,63258946,54955398,4396,77497,216.62,77.57,75.88,65.92,930,3007,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,93326.31,4.1,6.62,1119.4253,2022
122,DEU,Europe,Germany,2022-05-02,24953122,15854,85275.143,141345,18,96.857,299306.344,190.165,1022.854,1695.397,0.216,1.162,0.82,1323,15.869,NA,NA,1030,12.355,6373,76.443,NA,NA,NA,NA,152161,1.824,NA,NA,tests performed,180637215,64670571,63261594,54994346,42981,75914,216.67,77.57,75.88,65.96,911,2926,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
123,DEU,Europe,Germany,2022-05-03,25040053,86931,80714.857,141481,136,91.429,300349.059,1042.715,968.154,1697.029,1.631,1.097,0.81,1278,15.329,NA,NA,1012,12.139,6055,72.628,NA,NA,NA,NA,148132,1.776,NA,NA,tests performed,180728958,64673526,63267591,55077120,91743,72309,216.78,77.57,75.89,66.06,867,2634,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
124,DEU,Europe,Germany,2022-05-04,25146701,106648,76034.571,141591,110,88.571,301628.275,1279.216,912.015,1698.348,1.319,1.062,0.81,1202,14.418,NA,NA,1014,12.163,5937,71.213,NA,NA,NA,NA,144104,1.728,NA,NA,tests performed,180877143,64676094,63273433,55216867,148185,76359,216.96,77.58,75.89,66.23,916,2635,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
125,DEU,Europe,Germany,2022-05-05,25236604,89903,72349.571,141686,95,83.714,302706.638,1078.364,867.815,1699.487,1.14,1.004,0.81,1176,14.106,NA,NA,972,11.659,5801,69.582,NA,NA,NA,NA,140075,1.679,NA,NA,tests performed,180982850,64679183,63279472,55313416,105707,73952,217.08,77.58,75.9,66.35,887,2712,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
126,DEU,Europe,Germany,2022-05-06,25317019,80415,70302.429,141769,83,79.571,303671.196,964.557,843.26,1700.483,0.996,0.954,0.82,1116,13.386,NA,NA,949,11.383,5709,68.478,NA,NA,NA,NA,136047,1.631,NA,NA,tests performed,181059658,64681150,63283578,55384118,76808,70151,217.18,77.58,75.91,66.43,841,1912,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
127,DEU,Europe,Germany,2022-05-07,25384234,67215,68713,141838,69,78,304477.423,806.227,824.195,1701.311,0.828,0.936,0.83,1084,13.002,NA,NA,919,11.023,5581,66.943,NA,NA,NA,NA,132018,1.583,NA,NA,tests performed,181075012,64681994,63285344,55396847,15354,69311,217.19,77.58,75.91,66.45,831,1865,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
128,DEU,Europe,Germany,2022-05-08,25411221,26987,67707.571,141862,24,76.429,304801.125,323.702,812.135,1701.599,0.288,0.917,0.83,1096,13.146,NA,NA,895,10.735,5520,66.211,128079667,NA,1535.57,NA,127990,1.534,0.411,2.4,tests performed,181079368,64682198,63285798,55400542,4356,69305,217.2,77.58,75.91,66.45,831,1858,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,94843.31,4.13,8.57,1137.6213,2022
129,DEU,Europe,Germany,2022-05-09,25424574,13353,67350.286,141885,23,77.143,304961.291,160.166,807.85,1701.874,0.276,0.925,0.83,1095,13.134,NA,NA,852,10.22,5428,65.107,NA,NA,NA,NA,126128,1.512,NA,NA,tests performed,181115229,64683239,63287911,55433232,35861,68288,217.24,77.59,75.91,66.49,819,1810,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
130,DEU,Europe,Germany,2022-05-10,25509451,84877,67056.857,141975,90,70.571,305979.369,1018.078,804.33,1702.954,1.08,0.846,0.83,1064,12.762,NA,NA,828,9.932,5442,65.275,NA,NA,NA,NA,124267,1.49,NA,NA,tests performed,181197940,64685610,63292292,55509171,82711,66997,217.34,77.59,75.92,66.58,804,1726,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
131,DEU,Europe,Germany,2022-05-11,25604350,94899,65378.429,142070,95,68.429,307117.658,1138.289,784.198,1704.093,1.14,0.821,0.83,1033,12.391,NA,NA,787,9.44,5305,63.632,NA,NA,NA,NA,122406,1.468,NA,NA,tests performed,181281422,64687402,63295752,55587363,83482,57754,217.44,77.59,75.92,66.68,693,1615,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
132,DEU,Europe,Germany,2022-05-12,25681553,77203,63564.143,142138,68,64.571,308043.688,926.03,762.436,1704.909,0.816,0.775,0.83,1002,12.019,NA,NA,770,9.236,5152,61.797,NA,NA,NA,NA,120544,1.445,NA,NA,tests performed,181367720,64689297,63299507,55667984,86298,54981,217.55,77.59,75.93,66.77,659,1445,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
133,DEU,Europe,Germany,2022-05-13,25746608,65055,61369.857,142210,72,63,308824.006,780.318,736.116,1705.773,0.864,0.756,0.82,978,11.731,NA,NA,768,9.212,5012,60.118,NA,NA,NA,NA,118683,1.423,NA,NA,tests performed,181427449,64690761,63302824,55722914,59729,52542,217.62,77.59,75.93,66.84,630,1373,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
134,DEU,Europe,Germany,2022-05-14,25803587,56979,59907.571,142272,62,62,309507.455,683.449,718.576,1706.516,0.744,0.744,0.82,945,11.335,NA,NA,749,8.984,4897,58.738,NA,NA,NA,NA,116821,1.401,NA,NA,tests performed,181439139,64691417,63304247,55732501,11690,52018,217.63,77.6,75.93,66.85,624,1346,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
135,DEU,Europe,Germany,2022-05-15,25823696,20109,58925,142292,20,61.429,309748.657,241.202,706.79,1706.756,0.24,0.737,0.81,923,11.071,NA,NA,736,8.828,4827,57.899,128884386,NA,1545.218,NA,114960,1.378,0.382,2.6,tests performed,181443290,64691680,63304771,55735862,4151,51989,217.64,77.6,75.93,66.85,624,1355,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,96103.31,4.16,7.01,1152.7347,2022
136,DEU,Europe,Germany,2022-05-16,25833340,9644,58395.143,142301,9,59.429,309864.335,115.677,700.435,1706.864,0.108,0.713,0.81,944,11.323,NA,NA,739,8.864,4788,57.431,NA,NA,NA,NA,112421,1.348,NA,NA,tests performed,181474331,64692646,63306753,55763936,31041,51300,217.67,77.6,75.93,66.89,615,1344,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
137,DEU,Europe,Germany,2022-05-17,25898988,65648,55648.143,142383,82,58.286,310651.766,787.431,667.485,1707.848,0.984,0.699,0.79,945,11.335,NA,NA,718,8.612,4559,54.684,NA,NA,NA,NA,109883,1.317,NA,NA,tests performed,181543988,64694921,63310900,55827151,69657,49435,217.76,77.6,75.94,66.96,593,1330,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
138,DEU,Europe,Germany,2022-05-18,25967092,68104,51820.286,142451,68,54.429,311468.656,816.89,621.571,1708.663,0.816,0.653,0.78,905,10.855,NA,NA,711,8.528,4359,52.285,NA,NA,NA,NA,107344,1.287,NA,NA,tests performed,181612560,64696275,63314069,55891165,68572,47305,217.84,77.6,75.94,67.04,567,1268,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
139,DEU,Europe,Germany,2022-05-19,26020907,53815,48479.143,142515,64,53.857,312114.153,645.497,581.495,1709.431,0.768,0.646,0.78,875,10.495,NA,NA,692,8.3,4220,50.618,NA,NA,NA,NA,104806,1.257,NA,NA,tests performed,181687578,64697983,63317850,55960676,75018,45694,217.93,77.6,75.95,67.12,548,1241,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
140,DEU,Europe,Germany,2022-05-20,26065159,44252,45507.286,142564,49,50.571,312644.945,530.791,545.848,1710.019,0.588,0.607,0.77,821,9.848,NA,NA,660,7.917,4021,48.231,NA,NA,NA,NA,102267,1.226,NA,NA,tests performed,181742986,64699376,63320981,56011517,55408,45077,218,77.61,75.95,67.18,541,1231,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
141,DEU,Europe,Germany,2022-05-21,26105118,39959,43075.857,142598,34,46.571,313124.243,479.298,516.684,1710.427,0.408,0.559,0.77,802,9.62,NA,NA,662,7.941,3848,46.156,NA,NA,NA,NA,99729,1.196,NA,NA,tests performed,181754760,64700078,63322505,56021041,11774,45089,218.01,77.61,75.95,67.2,541,1237,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
142,DEU,Europe,Germany,2022-05-22,26118914,13796,42174,142618,20,46.571,313289.722,165.48,505.866,1710.667,0.24,0.559,0.77,818,9.812,NA,NA,635,7.617,3819,45.808,129564717,NA,1553.374,NA,97190,1.165,0.321,3.1,tests performed,181758348,64700250,63322899,56024060,3588,45008,218.01,77.61,75.95,67.2,540,1224,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,97119.914,4.17,5.8,1164.9286,2022
143,DEU,Europe,Germany,2022-05-23,26125858,6944,41788.286,142630,12,47,313373.014,83.292,501.24,1710.811,0.144,0.564,0.77,788,9.452,NA,NA,597,7.161,3799,45.568,NA,NA,NA,NA,93633,1.123,NA,NA,tests performed,181787324,64701148,63324868,56050162,28976,44713,218.05,77.61,75.96,67.23,536,1215,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
144,DEU,Europe,Germany,2022-05-24,26172927,47069,39134.143,142708,78,46.429,313937.594,564.581,469.404,1711.746,0.936,0.557,0.75,742,8.9,NA,NA,566,6.789,3573,42.857,NA,NA,NA,NA,90077,1.08,NA,NA,tests performed,181850591,64703520,63329162,56106738,63267,43800,218.13,77.61,75.96,67.3,525,1228,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
145,DEU,Europe,Germany,2022-05-25,26219589,46662,36071,142759,51,44,314497.293,559.699,432.662,1712.358,0.612,0.528,0.74,719,8.624,NA,NA,530,6.357,3364,40.35,NA,NA,NA,NA,86520,1.037,NA,NA,tests performed,181911751,64705384,63332564,56162569,61160,42742,218.2,77.61,75.97,67.37,513,1301,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
146,DEU,Europe,Germany,2022-05-26,26254990,35401,33440.429,142797,38,40.286,314921.919,424.626,401.109,1712.814,0.456,0.483,0.76,703,8.432,NA,NA,486,5.829,3180,38.143,NA,NA,NA,NA,82963,0.995,NA,NA,tests performed,181914247,64705565,63332792,56164654,2496,32381,218.2,77.61,75.97,67.37,388,1083,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
147,DEU,Europe,Germany,2022-05-27,26263329,8339,28310,142804,7,34.286,315021.943,100.024,339.571,1712.898,0.084,0.411,0.81,702,8.42,NA,NA,466,5.59,2746,32.938,NA,NA,NA,NA,79406,0.952,NA,NA,tests performed,181935203,64706517,63334649,56182757,20956,27460,218.23,77.61,75.97,67.39,329,1020,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
148,DEU,Europe,Germany,2022-05-28,26295940,32611,27260.286,142829,25,33,315413.104,391.161,326.98,1713.197,0.3,0.396,0.86,669,8.024,NA,NA,457,5.482,2755,33.046,NA,NA,NA,NA,75849,0.909,NA,NA,tests performed,181942994,64707165,63335660,56188873,7791,26891,218.24,77.61,75.97,67.4,323,1012,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
149,DEU,Europe,Germany,2022-05-29,26306559,10619,26806.429,142837,8,31.286,315540.476,127.372,321.536,1713.293,0.096,0.375,0.86,656,7.869,NA,NA,454,5.446,2676,32.098,130070765,NA,1559.442,NA,72293,0.867,0.284,3.5,tests performed,181945617,64707395,63336004,56190920,2623,26753,218.24,77.61,75.97,67.4,321,1021,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,97098.516,4.14,-0.12,1164.672,2022
150,DEU,Europe,Germany,2022-05-30,26313012,6453,26736.286,142844,7,30.571,315617.878,77.402,320.695,1713.377,0.084,0.367,0.87,669,8.024,NA,NA,461,5.53,2657,31.87,NA,NA,NA,NA,74143,0.889,NA,NA,tests performed,181970700,64708280,63337809,56213299,25083,26197,218.27,77.62,75.97,67.43,314,1019,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
151,DEU,Europe,Germany,2022-05-31,26359918,46906,26713,142894,50,26.571,316180.504,562.626,320.416,1713.977,0.6,0.319,0.9,683,8.192,NA,NA,471,5.65,2607,31.27,NA,NA,NA,NA,75994,0.911,NA,NA,tests performed,182019562,64709801,63340811,56257603,48862,24139,218.33,77.62,75.98,67.48,290,897,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
152,DEU,Europe,Germany,2022-06-01,26411446,51528,27408.143,142943,49,26.286,316798.569,618.065,328.754,1714.565,0.588,0.315,0.93,671,8.048,NA,NA,462,5.542,2629,31.534,NA,NA,NA,NA,77845,0.933,NA,NA,tests performed,182069446,64711111,63343429,56303525,49884,22528,218.39,77.62,75.98,67.53,270,818,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
153,DEU,Europe,Germany,2022-06-02,26456382,44936,28770.286,142984,41,26.714,317337.565,538.996,345.092,1715.057,0.492,0.32,0.96,648,7.773,NA,NA,490,5.877,2679,32.134,NA,NA,NA,NA,79696,0.955,NA,NA,tests performed,182126390,64712583,63346748,56355645,56944,30306,218.46,77.62,75.98,67.6,364,1003,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
154,DEU,Europe,Germany,2022-06-03,26498792,42410,33637.571,143017,33,30.429,317846.262,508.697,403.474,1715.452,0.396,0.365,0.98,637,7.641,NA,NA,500,5.997,3065,36.764,NA,NA,NA,NA,81547,0.978,NA,NA,tests performed,182169391,64714118,63349529,56394274,43001,33455,218.51,77.62,75.99,67.64,401,1086,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
155,DEU,Europe,Germany,2022-06-04,26538241,39449,34614.429,143047,30,31.143,318319.443,473.181,415.191,1715.812,0.36,0.374,1.01,617,7.401,NA,NA,505,6.057,3083,36.98,NA,NA,NA,NA,83398,1,NA,NA,tests performed,182177173,64714632,63350351,56400703,7782,33454,218.52,77.62,75.99,67.65,401,1067,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
156,DEU,Europe,Germany,2022-06-05,26551023,12782,34923.429,143053,6,30.857,318472.759,153.317,418.898,1715.884,0.072,0.37,1.04,613,7.353,NA,NA,499,5.985,3137,37.628,130667506,NA,1566.596,NA,85249,1.022,0.328,3,tests performed,182178792,64714689,63350493,56402120,1619,33311,218.52,77.62,75.99,67.65,400,1042,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,97793.516,4.14,4,1173.0083,2022
